연도,자치구명,행정동명,행정동코드,월,전력사용량,평균생활인구,log_전력,log_인구
2023,중구,회현동,11140540,12,23106.677,27979.26488723118,10.047876902362718,10.239218975080597
2023,중구,명동,11140550,1,40898.475,35519.1030311828,10.618848055272181,10.477825944286772
2023,중구,명동,11140550,12,38546.466,40421.11607043011,10.559619701637484,10.607107602412881
2023,중구,필동,11140570,1,13577.514,10689.341205510753,9.516170321026127,9.277002374946134
2023,중구,필동,11140570,12,11850.905,14124.635588440862,9.380159514955155,9.555675756633406
2023,중구,장충동,11140580,1,8740.106,11182.539002284946,9.075677596722489,9.322108823097473
2023,중구,장충동,11140580,12,7947.143,12177.435499193547,8.980567771989937,9.407339968946781
2023,중구,광희동,11140590,1,22837.699,21543.497903494623,10.036167914386667,9.977829328589268
2023,중구,광희동,11140590,12,20064.239,26289.826076209676,9.90669435524368,10.176937302114736
2023,중구,을지로동,11140605,1,16561.326,17097.38055389785,9.71482549719739,9.746680546774305
2023,중구,을지로동,11140605,12,13707.465,17366.572433736557,9.525695853928235,9.762302512978199
2023,중구,신당동,11140615,1,12787.778,20272.954375134406,9.45624515000402,9.91704297994203
2023,중구,신당동,11140615,12,10821.499,21738.382665994624,9.289290082545948,9.98683476351933
2023,중구,다산동,11140625,1,5390.752,15096.956961962363,8.592440171796596,9.622248476796127
2023,중구,다산동,11140625,12,4330.3,15528.415757258064,8.373392102661171,9.650426899172151
2023,중구,약수동,11140635,1,4408.513,14578.925302553764,8.39129272337155,9.587332292458646
2023,중구,약수동,11140635,12,3762.996,13927.81287983871,8.232970727611209,9.541643046538615
2023,중구,청구동,11140645,1,3631.15,10899.760745833333,8.197304681494689,9.296496118052785
2023,중구,청구동,11140645,12,3149.174,11278.010807795697,8.054895475211199,9.330610162674498
2023,중구,신당제5동,11140650,1,4132.515,8035.714707123655,8.326641459452658,8.991651223453406
2023,중구,신당제5동,11140650,12,3522.105,7980.371687096774,8.166814101218238,8.984740266689586
2023,중구,동화동,11140665,1,4001.834,11263.01530954301,8.294508035023021,9.329279655324319
2023,중구,동화동,11140665,12,3203.147,11134.970098924732,8.07188904302997,9.317845894364533
2023,중구,황학동,11140670,1,7036.615,12879.776047043011,8.85888250965559,9.463413611855238
2023,중구,황학동,11140670,12,6119.242,13306.557535752689,8.719193511626408,9.49601224050267
2023,중구,중림동,11140680,1,6051.947,8207.812433333333,8.708135317434342,9.012841715460038
2023,중구,중림동,11140680,12,5332.078,8843.053918413978,8.581496309848767,9.087387561856024
2023,용산구,후암동,11170510,1,3688.407,13566.131045698925,8.212949936505067,9.515331601322181
2023,용산구,후암동,11170510,12,3141.818,12599.750632123656,8.05255689224925,9.441432301642426
2023,용산구,용산2가동,11170520,1,3090.515,11118.98641532258,8.036093022671112,9.31640941394898
2023,용산구,용산2가동,11170520,12,2614.494,12047.546448118279,7.868825858731691,9.39661630392256
2023,용산구,남영동,11170530,1,8433.921,16477.333097311828,9.040017067414166,9.709740963748695
2023,용산구,남영동,11170530,12,7230.362,17290.16284422043,8.886044383055685,9.757892997037867
2023,용산구,청파동,11170555,1,8453.601,21130.69219341398,9.042347783419613,9.958481868872123
2023,용산구,청파동,11170555,12,7178.91,23236.86192123656,8.878902839932918,10.053495172641895
2023,용산구,원효로제1동,11170560,1,7623.115,20377.342440725806,8.938940357798659,9.922178897916922
2023,용산구,원효로제1동,11170560,12,6431.804,19627.987943548385,8.769010337757686,9.88471178296202
2023,용산구,원효로제2동,11170570,1,14783.708,16091.868912634409,9.601281042604159,9.68606938691634
2023,용산구,원효로제2동,11170570,12,16802.894,16609.829201881723,9.729306412460733,9.717749919705689
2023,용산구,효창동,11170580,1,2059.882,9349.08887311828,7.630403978589578,9.143034170809175
2023,용산구,효창동,11170580,12,1781.539,9256.508401209678,7.4852328764706,9.13308219402993
2023,용산구,용문동,11170590,1,2428.605,8200.26266814516,7.795072297416907,9.011921465439938
2023,용산구,용문동,11170590,12,2140.079,8834.702104301075,7.668598023222373,9.086442666505782
2023,용산구,한강로동,11170625,1,33775.011,50428.24952016129,10.427476488513024,10.828306803386853
2023,용산구,한강로동,11170625,12,30393.659,52505.96044663979,10.32198928011101,10.868681974452358
2023,용산구,이촌제1동,11170630,1,5929.353,24440.434850134407,8.687670379799792,10.103994205685938
2023,용산구,이촌제1동,11170630,12,5240.61,24779.544966935486,8.564193182753453,10.117773792098289
2023,용산구,이촌제2동,11170640,1,1543.256,7598.547812365591,7.341649749165362,8.935712430696508
2023,용산구,이촌제2동,11170640,12,1341.211,8061.853098118279,7.201328216168939,8.99489872199265
2023,용산구,이태원제1동,11170650,1,5547.444,10410.678531048388,8.621092560118575,9.250587340181136
2023,용산구,이태원제1동,11170650,12,4799.998,11637.42817795699,8.476370780229228,9.361981749962153
2023,용산구,이태원제2동,11170660,1,3321.475,11299.484931989247,8.108164240357114,9.332512422421686
2023,용산구,이태원제2동,11170660,12,2689.086,11390.424554569892,7.8969566379069445,9.340528330072273
2023,용산구,한남동,11170685,1,18388.117,30350.940856048386,9.81945991975121,10.320582796206436
2023,용산구,한남동,11170685,12,15693.349,31519.475363172045,9.66099227100637,10.358360899263879
2023,용산구,서빙고동,11170690,1,4527.761,14460.990918951613,8.417982835804452,9.579210021646379
2023,용산구,서빙고동,11170690,12,4122.327,14679.413058870969,8.324173088726038,9.594201319003453
2023,용산구,보광동,11170700,1,3177.324,10529.275405645161,8.063794612072437,9.261914790380963
2023,용산구,보광동,11170700,12,2512.014,10221.77128938172,7.828840100820966,9.232275164726685
2023,성동구,왕십리제2동,11200520,1,3828.344,15178.00107311828,8.250187612694132,9.627602360666074
2023,성동구,왕십리제2동,11200520,12,3163.971,14664.14846061828,8.059583163232393,9.59316091362393
2023,성동구,왕십리도선동,11200535,1,10408.338,29271.207410215055,9.250362494684255,10.284359629611194
2023,성동구,왕십리도선동,11200535,12,8736.061,29129.06124986559,9.075214680561041,10.279491623202333
2023,성동구,마장동,11200540,1,11307.203,21173.80735887097,9.333195235254228,9.9605201948583
2023,성동구,마장동,11200540,12,9693.188,21691.430692607526,9.179178649744527,9.984672562577245
2023,성동구,사근동,11200550,1,11493.018,21444.33968172043,9.349494999538244,9.973216005230496
2023,성동구,사근동,11200550,12,11161.225,25222.53073655914,9.320200996936432,10.135492950898469
2023,성동구,행당제1동,11200560,1,6060.371,21316.041504435485,8.709526298311536,9.967215190517212
2023,성동구,행당제1동,11200560,12,4959.29,26935.43023561828,8.509017864311437,10.201197808093369
2023,성동구,행당제2동,11200570,1,4050.699,19310.661816532258,8.30664473780079,9.868412648089118
2023,성동구,행당제2동,11200570,12,3479.877,18528.120716666668,8.15475222731629,9.82704489571563
2023,성동구,응봉동,11200580,1,2470.622,10869.397156854839,7.812225219782568,9.293706519226347
2023,성동구,응봉동,11200580,12,2182.16,10208.768438844085,7.688070490927438,9.231002280851246
2023,성동구,금호1가동,11200590,1,4398.497,14267.369855241936,8.389018170641798,9.565730380605947
2023,성동구,금호1가동,11200590,12,3698.692,14541.68980201613,8.21573452261817,9.584774961804943
2023,성동구,금호2.3가동,11200615,1,4809.245,20819.71641612903,8.478295386122602,9.943655721333114
2023,성동구,금호2.3가동,11200615,12,4074.359,20615.30705658602,8.312468712688426,9.933789139843851
2023,성동구,금호4가동,11200620,1,3640.222,11722.989211559141,8.19979994778202,9.36930708279154
2023,성동구,금호4가동,11200620,12,3056.187,13289.48362016129,8.024923339513789,9.494728296186533
2023,성동구,옥수동,11200645,1,6626.837,26960.593663037635,8.79888289543746,10.20213158492615
2023,성동구,옥수동,11200645,12,5612.494,26035.037111424732,8.632750463007621,10.167198491039606
2023,성동구,성수1가제1동,11200650,1,7571.281,18723.099758064516,8.932117552722964,9.837513321690533
2023,성동구,성수1가제1동,11200650,12,6323.674,18462.221723924733,8.752055647348515,9.82348185422366
