행정동코드,자치구명,행정동명,평균전력사용량,평균생활인구,평균전력효율지표,지역분류
11215740,광진구,중곡제1동,4358.1554166666665,14929.975970604535,0.2918597148070943,중간
11215750,광진구,중곡제2동,4616.708166666666,18108.96611450656,0.2550478117077272,중간
11215760,광진구,중곡제3동,4797.6310416666665,14900.04974622411,0.32216794386862374,수요집중
11215770,광진구,중곡제4동,5412.449375,24056.903068222917,0.2252939210556497,잉여가능
11215780,광진구,능동,3806.2384583333333,15506.018186036325,0.2486420340036165,잉여가능
11215810,광진구,광장동,11023.768916666668,35114.9437385965,0.314604070028716,중간
11215820,광진구,자양제1동,5578.2411250000005,24674.600894978943,0.226686795660378,잉여가능
11215830,광진구,자양제2동,7425.796416666667,21237.45740764975,0.34967242518708846,수요집중
11215840,광진구,자양제3동,9303.761208333333,24953.754217627065,0.37298172540886837,수요집중
11215847,광진구,자양제4동,6191.762208333334,27036.097685844463,0.2296903783553863,잉여가능
11215850,광진구,구의제1동,5742.090208333334,23005.22027830075,0.2507118688591262,잉여가능
11215860,광진구,구의제2동,7459.701541666666,19989.79692063871,0.3743821618385798,수요집중
11215870,광진구,구의제3동,10630.034875,29580.831234271755,0.3603749619089221,수요집중
11230536,동대문구,용신동,14910.138041666665,41995.3745080286,0.3559814784949164,수요집중
11230545,동대문구,제기동,9250.702583333334,31973.29142992738,0.2906572454625565,중간
11230560,동대문구,전농제1동,9396.321541666666,32504.45733191485,0.28901670686993836,중간
11230570,동대문구,전농제2동,3738.2865,15587.908160129844,0.2408987705745298,잉여가능
11230600,동대문구,답십리제1동,7795.412125,22278.128979251607,0.34983861655792947,수요집중
11230610,동대문구,답십리제2동,6803.814083333334,20834.714734649144,0.3271735779471789,수요집중
11230650,동대문구,장안제1동,12966.280125,34807.2533514491,0.37266378048072274,수요집중
11230660,동대문구,장안제2동,9721.382458333333,28278.34204647667,0.3439462372099947,수요집중
11230705,동대문구,청량리동,6867.9882916666675,20322.839421988287,0.3389985456649549,수요집중
11230710,동대문구,회기동,8341.561791666667,19849.908766205557,0.4292488748401529,수요집중
11230720,동대문구,휘경제1동,3782.9249999999997,16952.2110291434,0.2242816710088629,잉여가능
11230730,동대문구,휘경제2동,5620.058666666667,18958.337071540616,0.29898295974236005,중간
11230740,동대문구,이문제1동,5125.991166666667,24741.31028146132,0.21179301599668632,잉여가능
11230750,동대문구,이문제2동,3690.9427083333335,13462.484532992725,0.2743601123428621,중간
11260520,중랑구,면목제2동,5450.52175,19640.845657791906,0.277904113271901,중간
11260540,중랑구,면목제4동,3367.0010416666664,16118.944858683115,0.2094766718336727,잉여가능
11260550,중랑구,면목제5동,3345.810625,11532.503883542005,0.29023233717234875,중간
11260565,중랑구,면목본동,7152.433249999999,26680.698337755355,0.26821976648968554,중간
11260570,중랑구,면목제7동,4939.030083333333,16745.603612273622,0.2960064981681973,중간
11260575,중랑구,면목제3.8동,6308.749124999999,20427.15527665206,0.3093013943589319,중간
11260580,중랑구,상봉제1동,5273.992375,16741.679887005714,0.3161146307942412,중간
11260590,중랑구,상봉제2동,8109.555833333333,25334.343202169573,0.32027536842479,중간
11260600,중랑구,중화제1동,3476.8768333333333,15265.206093489674,0.2285865833994677,잉여가능
11260610,중랑구,중화제2동,5751.259666666666,24945.683149994253,0.23095605985542852,잉여가능
11260620,중랑구,묵제1동,6780.534500000001,25024.405243148747,0.2712624129599999,중간
